Local time,Open,High,Low,Close,Volume
15.08.2023 13:20:00.000 GMT+0200,1.09331,1.09331,1.09314,1.09322,363.79
15.08.2023 13:21:00.000 GMT+0200,1.09321,1.09336,1.09316,1.09334,263.95
15.08.2023 13:22:00.000 GMT+0200,1.09335,1.09336,1.09324,1.09328,260.66
15.08.2023 13:23:00.000 GMT+0200,1.09329,1.09343,1.09326,1.09337,208.35
15.08.2023 13:24:00.000 GMT+0200,1.09338,1.09345,1.09335,1.09344,310.32
15.08.2023 13:25:00.000 GMT+0200,1.09344,1.09349,1.09339,1.09342,126.12
15.08.2023 13:26:00.000 GMT+0200,1.09342,1.09347,1.09332,1.09335,172.07
15.08.2023 13:27:00.000 GMT+0200,1.09335,1.09336,1.09322,1.09327,105.23
15.08.2023 13:28:00.000 GMT+0200,1.09330,1.09345,1.09330,1.09345,172.44
15.08.2023 13:29:00.000 GMT+0200,1.09344,1.09353,1.09342,1.09346,226.36
15.08.2023 13:30:00.000 GMT+0200,1.09345,1.09347,1.09334,1.09344,138.06
15.08.2023 13:31:00.000 GMT+0200,1.09343,1.09344,1.09336,1.09336,87.88
15.08.2023 13:32:00.000 GMT+0200,1.09337,1.09338,1.09326,1.09337,99.27
15.08.2023 13:33:00.000 GMT+0200,1.09337,1.09343,1.09332,1.09341,96.66
15.08.2023 13:34:00.000 GMT+0200,1.09341,1.09347,1.09341,1.09343,58.75
15.08.2023 13:35:00.000 GMT+0200,1.09341,1.09343,1.09332,1.09343,41.74
15.08.2023 13:36:00.000 GMT+0200,1.09341,1.09345,1.09337,1.09340,62.27
15.08.2023 13:37:00.000 GMT+0200,1.09341,1.09349,1.09337,1.09343,45.62
15.08.2023 13:38:00.000 GMT+0200,1.09342,1.09361,1.09334,1.09360,106.6
15.08.2023 13:39:00.000 GMT+0200,1.09361,1.09361,1.09351,1.09357,113.34
15.08.2023 13:40:00.000 GMT+0200,1.09358,1.09358,1.09331,1.09332,252.58
15.08.2023 13:41:00.000 GMT+0200,1.09331,1.09334,1.09328,1.09331,168.55
15.08.2023 13:42:00.000 GMT+0200,1.09332,1.09346,1.09331,1.09344,144.45
15.08.2023 13:43:00.000 GMT+0200,1.09344,1.09346,1.09338,1.09345,108.17
15.08.2023 13:44:00.000 GMT+0200,1.09345,1.09347,1.09337,1.09337,73.82
15.08.2023 13:45:00.000 GMT+0200,1.09337,1.09346,1.09334,1.09345,90.18
15.08.2023 13:46:00.000 GMT+0200,1.09346,1.09346,1.09341,1.09344,134.43
15.08.2023 13:47:00.000 GMT+0200,1.09342,1.09342,1.09333,1.09336,121.18
15.08.2023 13:48:00.000 GMT+0200,1.09336,1.09340,1.09323,1.09324,196.19
15.08.2023 13:49:00.000 GMT+0200,1.09325,1.09325,1.09315,1.09317,185.11
15.08.2023 13:50:00.000 GMT+0200,1.09317,1.09319,1.09302,1.09310,143.37
15.08.2023 13:51:00.000 GMT+0200,1.09311,1.09312,1.09300,1.09311,235.17
15.08.2023 13:52:00.000 GMT+0200,1.09310,1.09312,1.09300,1.09306,199.53
15.08.2023 13:53:00.000 GMT+0200,1.09306,1.09306,1.09284,1.09286,257.53
15.08.2023 13:54:00.000 GMT+0200,1.09285,1.09285,1.09270,1.09270,241
15.08.2023 13:55:00.000 GMT+0200,1.09272,1.09275,1.09265,1.09275,533.19
15.08.2023 13:56:00.000 GMT+0200,1.09278,1.09288,1.09276,1.09284,406.67
15.08.2023 13:57:00.000 GMT+0200,1.09284,1.09285,1.09270,1.09281,399.13
15.08.2023 13:58:00.000 GMT+0200,1.09280,1.09286,1.09274,1.09284,374.5
15.08.2023 13:59:00.000 GMT+0200,1.09282,1.09301,1.09279,1.09291,235.35
15.08.2023 14:00:00.000 GMT+0200,1.09293,1.09300,1.09285,1.09299,579.25
15.08.2023 14:01:00.000 GMT+0200,1.09298,1.09298,1.09261,1.09262,535.23
15.08.2023 14:02:00.000 GMT+0200,1.09261,1.09279,1.09261,1.09277,364.62
15.08.2023 14:03:00.000 GMT+0200,1.09278,1.09287,1.09263,1.09265,428.19
15.08.2023 14:04:00.000 GMT+0200,1.09267,1.09273,1.09257,1.09268,269.33
15.08.2023 14:05:00.000 GMT+0200,1.09268,1.09270,1.09245,1.09247,312.52
15.08.2023 14:06:00.000 GMT+0200,1.09246,1.09266,1.09246,1.09258,297.03
15.08.2023 14:07:00.000 GMT+0200,1.09259,1.09299,1.09258,1.09295,309.8
15.08.2023 14:08:00.000 GMT+0200,1.09296,1.09296,1.09256,1.09256,423.08
15.08.2023 14:09:00.000 GMT+0200,1.09256,1.09266,1.09250,1.09250,269.52
15.08.2023 14:10:00.000 GMT+0200,1.09249,1.09249,1.09234,1.09236,313.58
15.08.2023 14:11:00.000 GMT+0200,1.09239,1.09246,1.09236,1.09246,230.54
15.08.2023 14:12:00.000 GMT+0200,1.09247,1.09265,1.09246,1.09265,429.29
15.08.2023 14:13:00.000 GMT+0200,1.09265,1.09265,1.09240,1.09241,335.02
15.08.2023 14:14:00.000 GMT+0200,1.09240,1.09253,1.09237,1.09249,469.01
15.08.2023 14:15:00.000 GMT+0200,1.09251,1.09274,1.09249,1.09266,410.64
15.08.2023 14:16:00.000 GMT+0200,1.09266,1.09280,1.09264,1.09279,147.14
15.08.2023 14:17:00.000 GMT+0200,1.09280,1.09285,1.09271,1.09283,194.13
15.08.2023 14:18:00.000 GMT+0200,1.09283,1.09285,1.09271,1.09278,93.8
15.08.2023 14:19:00.000 GMT+0200,1.09277,1.09285,1.09272,1.09280,89.51
15.08.2023 14:20:00.000 GMT+0200,1.09280,1.09281,1.09231,1.09233,332.59
15.08.2023 14:21:00.000 GMT+0200,1.09235,1.09267,1.09230,1.09261,150.04
15.08.2023 14:22:00.000 GMT+0200,1.09261,1.09272,1.09255,1.09261,180.36
15.08.2023 14:23:00.000 GMT+0200,1.09260,1.09260,1.09219,1.09220,611.41
15.08.2023 14:24:00.000 GMT+0200,1.09219,1.09244,1.09219,1.09239,555.7
15.08.2023 14:25:00.000 GMT+0200,1.09239,1.09251,1.09218,1.09218,732.6
15.08.2023 14:26:00.000 GMT+0200,1.09217,1.09241,1.09214,1.09236,354.88
15.08.2023 14:27:00.000 GMT+0200,1.09235,1.09245,1.09218,1.09224,356.69
15.08.2023 14:28:00.000 GMT+0200,1.09225,1.09235,1.09224,1.09229,180.96
15.08.2023 14:29:00.000 GMT+0200,1.09228,1.09240,1.09227,1.09229,362.85
15.08.2023 14:30:00.000 GMT+0200,1.09235,1.09260,1.09003,1.09012,1884.27
15.08.2023 14:31:00.000 GMT+0200,1.09014,1.09070,1.08969,1.09035,1644.24
15.08.2023 14:32:00.000 GMT+0200,1.09034,1.09047,1.08975,1.09044,1189.53
15.08.2023 14:33:00.000 GMT+0200,1.09044,1.09066,1.09027,1.09044,1739.6801
15.08.2023 14:34:00.000 GMT+0200,1.09044,1.09120,1.09040,1.09100,1880.38
15.08.2023 14:35:00.000 GMT+0200,1.09100,1.09160,1.09097,1.09152,1725.15
15.08.2023 14:36:00.000 GMT+0200,1.09151,1.09202,1.09124,1.09163,1488.6801
15.08.2023 14:37:00.000 GMT+0200,1.09165,1.09165,1.09118,1.09131,1519.0699
15.08.2023 14:38:00.000 GMT+0200,1.09130,1.09140,1.09086,1.09091,1588.6899
15.08.2023 14:39:00.000 GMT+0200,1.09093,1.09155,1.09093,1.09093,1482.26
15.08.2023 14:40:00.000 GMT+0200,1.09092,1.09183,1.09090,1.09178,1194.4399
15.08.2023 14:41:00.000 GMT+0200,1.09178,1.09188,1.09149,1.09171,1196.73
15.08.2023 14:42:00.000 GMT+0200,1.09172,1.09203,1.09169,1.09186,1303.13
15.08.2023 14:43:00.000 GMT+0200,1.09185,1.09237,1.09185,1.09213,1224.46
15.08.2023 14:44:00.000 GMT+0200,1.09212,1.09248,1.09206,1.09221,1089.21
15.08.2023 14:45:00.000 GMT+0200,1.09222,1.09261,1.09222,1.09247,1122.28
15.08.2023 14:46:00.000 GMT+0200,1.09248,1.09284,1.09225,1.09240,1064.6899
15.08.2023 14:47:00.000 GMT+0200,1.09241,1.09277,1.09234,1.09277,788.76
15.08.2023 14:48:00.000 GMT+0200,1.09281,1.09323,1.09281,1.09312,734.18
15.08.2023 14:49:00.000 GMT+0200,1.09314,1.09323,1.09272,1.09285,1343.64
15.08.2023 14:50:00.000 GMT+0200,1.09286,1.09290,1.09266,1.09269,1143.59
15.08.2023 14:51:00.000 GMT+0200,1.09268,1.09270,1.09224,1.09226,865.72
15.08.2023 14:52:00.000 GMT+0200,1.09226,1.09232,1.09191,1.09217,1037.13
15.08.2023 14:53:00.000 GMT+0200,1.09215,1.09215,1.09199,1.09208,798.74
15.08.2023 14:54:00.000 GMT+0200,1.09207,1.09223,1.09197,1.09212,958.2
15.08.2023 14:55:00.000 GMT+0200,1.09211,1.09237,1.09204,1.09210,1287.8199
15.08.2023 14:56:00.000 GMT+0200,1.09210,1.09241,1.09192,1.09241,931.55
15.08.2023 14:57:00.000 GMT+0200,1.09240,1.09270,1.09236,1.09236,1211.47
15.08.2023 14:58:00.000 GMT+0200,1.09236,1.09240,1.09213,1.09232,929.31
15.08.2023 14:59:00.000 GMT+0200,1.09233,1.09242,1.09205,1.09219,734.25
15.08.2023 15:00:00.000 GMT+0200,1.09219,1.09222,1.09171,1.09183,1451.5
15.08.2023 15:01:00.000 GMT+0200,1.09183,1.09204,1.09167,1.09204,1094.45
15.08.2023 15:02:00.000 GMT+0200,1.09202,1.09255,1.09195,1.09251,1028.71
15.08.2023 15:03:00.000 GMT+0200,1.09252,1.09283,1.09242,1.09253,832.86
15.08.2023 15:04:00.000 GMT+0200,1.09254,1.09258,1.09234,1.09249,1117.52
15.08.2023 15:05:00.000 GMT+0200,1.09250,1.09291,1.09236,1.09291,1113.42
15.08.2023 15:06:00.000 GMT+0200,1.09291,1.09346,1.09291,1.09342,1112.1801
15.08.2023 15:07:00.000 GMT+0200,1.09343,1.09347,1.09297,1.09308,916.85
15.08.2023 15:08:00.000 GMT+0200,1.09309,1.09344,1.09307,1.09335,859.9
15.08.2023 15:09:00.000 GMT+0200,1.09335,1.09414,1.09335,1.09413,1120.97
15.08.2023 15:10:00.000 GMT+0200,1.09414,1.09461,1.09407,1.09461,1101.8
15.08.2023 15:11:00.000 GMT+0200,1.09460,1.09474,1.09441,1.09466,1328.8101
15.08.2023 15:12:00.000 GMT+0200,1.09466,1.09469,1.09416,1.09447,1203.54
15.08.2023 15:13:00.000 GMT+0200,1.09446,1.09494,1.09445,1.09447,933.05
15.08.2023 15:14:00.000 GMT+0200,1.09446,1.09480,1.09445,1.09469,997.06
15.08.2023 15:15:00.000 GMT+0200,1.09470,1.09505,1.09468,1.09486,1104.08
15.08.2023 15:16:00.000 GMT+0200,1.09490,1.09491,1.09444,1.09449,1068.01
15.08.2023 15:17:00.000 GMT+0200,1.09450,1.09478,1.09438,1.09477,1027.29
15.08.2023 15:18:00.000 GMT+0200,1.09475,1.09519,1.09475,1.09499,782.68
15.08.2023 15:19:00.000 GMT+0200,1.09500,1.09505,1.09458,1.09478,847.82
15.08.2023 15:20:00.000 GMT+0200,1.09478,1.09524,1.09473,1.09494,648.93
15.08.2023 15:21:00.000 GMT+0200,1.09494,1.09494,1.09456,1.09456,710.63
15.08.2023 15:22:00.000 GMT+0200,1.09455,1.09460,1.09419,1.09429,941.11
15.08.2023 15:23:00.000 GMT+0200,1.09432,1.09439,1.09415,1.09424,478.7
15.08.2023 15:24:00.000 GMT+0200,1.09424,1.09456,1.09424,1.09435,470.86
15.08.2023 15:25:00.000 GMT+0200,1.09434,1.09446,1.09429,1.09431,510.88
15.08.2023 15:26:00.000 GMT+0200,1.09433,1.09439,1.09410,1.09410,730.9
15.08.2023 15:27:00.000 GMT+0200,1.09409,1.09430,1.09404,1.09423,636.93
15.08.2023 15:28:00.000 GMT+0200,1.09423,1.09428,1.09400,1.09419,717.24
15.08.2023 15:29:00.000 GMT+0200,1.09419,1.09430,1.09405,1.09409,830.48
15.08.2023 15:30:00.000 GMT+0200,1.09411,1.09417,1.09384,1.09391,1027.7
15.08.2023 15:31:00.000 GMT+0200,1.09392,1.09424,1.09386,1.09390,801.85
15.08.2023 15:32:00.000 GMT+0200,1.09392,1.09397,1.09372,1.09379,586.62
15.08.2023 15:33:00.000 GMT+0200,1.09380,1.09385,1.09339,1.09347,895.76
15.08.2023 15:34:00.000 GMT+0200,1.09345,1.09346,1.09315,1.09325,927.54
15.08.2023 15:35:00.000 GMT+0200,1.09325,1.09335,1.09302,1.09319,948.93
15.08.2023 15:36:00.000 GMT+0200,1.09319,1.09353,1.09305,1.09344,991.44
15.08.2023 15:37:00.000 GMT+0200,1.09342,1.09366,1.09334,1.09364,859.29
15.08.2023 15:38:00.000 GMT+0200,1.09365,1.09410,1.09364,1.09379,801.02
15.08.2023 15:39:00.000 GMT+0200,1.09379,1.09387,1.09371,1.09374,872.52
15.08.2023 15:40:00.000 GMT+0200,1.09373,1.09383,1.09355,1.09360,884.9
15.08.2023 15:41:00.000 GMT+0200,1.09358,1.09368,1.09334,1.09349,944
15.08.2023 15:42:00.000 GMT+0200,1.09349,1.09380,1.09344,1.09371,1071.25
15.08.2023 15:43:00.000 GMT+0200,1.09370,1.09386,1.09364,1.09369,703
15.08.2023 15:44:00.000 GMT+0200,1.09369,1.09401,1.09358,1.09391,510.62
15.08.2023 15:45:00.000 GMT+0200,1.09391,1.09391,1.09344,1.09372,646.31
15.08.2023 15:46:00.000 GMT+0200,1.09372,1.09385,1.09359,1.09369,524.23
15.08.2023 15:47:00.000 GMT+0200,1.09369,1.09399,1.09365,1.09388,746.09
15.08.2023 15:48:00.000 GMT+0200,1.09388,1.09419,1.09388,1.09414,443.01
15.08.2023 15:49:00.000 GMT+0200,1.09415,1.09419,1.09369,1.09387,871.5
15.08.2023 15:50:00.000 GMT+0200,1.09392,1.09423,1.09392,1.09408,957.49
15.08.2023 15:51:00.000 GMT+0200,1.09408,1.09430,1.09398,1.09418,1171.91
15.08.2023 15:52:00.000 GMT+0200,1.09416,1.09432,1.09408,1.09420,777.31
15.08.2023 15:53:00.000 GMT+0200,1.09423,1.09447,1.09422,1.09428,645.31
15.08.2023 15:54:00.000 GMT+0200,1.09430,1.09431,1.09394,1.09400,713.23
15.08.2023 15:55:00.000 GMT+0200,1.09399,1.09418,1.09388,1.09388,769.79
15.08.2023 15:56:00.000 GMT+0200,1.09390,1.09431,1.09389,1.09422,788.41
15.08.2023 15:57:00.000 GMT+0200,1.09420,1.09444,1.09420,1.09431,1078.85
15.08.2023 15:58:00.000 GMT+0200,1.09431,1.09433,1.09389,1.09393,702.14
15.08.2023 15:59:00.000 GMT+0200,1.09393,1.09404,1.09372,1.09400,783.58
15.08.2023 16:00:00.000 GMT+0200,1.09401,1.09423,1.09369,1.09415,719.96
15.08.2023 16:01:00.000 GMT+0200,1.09416,1.09416,1.09385,1.09399,595.52
15.08.2023 16:02:00.000 GMT+0200,1.09401,1.09433,1.09364,1.09367,672.1
15.08.2023 16:03:00.000 GMT+0200,1.09366,1.09388,1.09365,1.09380,746.91
15.08.2023 16:04:00.000 GMT+0200,1.09381,1.09396,1.09347,1.09347,605.91
15.08.2023 16:05:00.000 GMT+0200,1.09348,1.09368,1.09343,1.09355,669.62
15.08.2023 16:06:00.000 GMT+0200,1.09354,1.09361,1.09329,1.09330,733.4
15.08.2023 16:07:00.000 GMT+0200,1.09331,1.09339,1.09319,1.09336,761.3
15.08.2023 16:08:00.000 GMT+0200,1.09338,1.09353,1.09317,1.09318,667.15
15.08.2023 16:09:00.000 GMT+0200,1.09315,1.09324,1.09297,1.09304,579.01
15.08.2023 16:10:00.000 GMT+0200,1.09305,1.09345,1.09305,1.09313,525.49
15.08.2023 16:11:00.000 GMT+0200,1.09313,1.09336,1.09302,1.09324,538.7
15.08.2023 16:12:00.000 GMT+0200,1.09325,1.09325,1.09280,1.09280,490.53
15.08.2023 16:13:00.000 GMT+0200,1.09280,1.09284,1.09252,1.09253,554.34
15.08.2023 16:14:00.000 GMT+0200,1.09254,1.09268,1.09239,1.09252,572.47
15.08.2023 16:15:00.000 GMT+0200,1.09251,1.09287,1.09251,1.09263,345.11
15.08.2023 16:16:00.000 GMT+0200,1.09264,1.09288,1.09264,1.09269,567.1
15.08.2023 16:17:00.000 GMT+0200,1.09270,1.09270,1.09250,1.09254,564.09
15.08.2023 16:18:00.000 GMT+0200,1.09255,1.09278,1.09247,1.09272,425.13
15.08.2023 16:19:00.000 GMT+0200,1.09272,1.09302,1.09267,1.09298,381.81
15.08.2023 16:20:00.000 GMT+0200,1.09299,1.09352,1.09294,1.09333,358.57
15.08.2023 16:21:00.000 GMT+0200,1.09334,1.09344,1.09315,1.09319,376.42
15.08.2023 16:22:00.000 GMT+0200,1.09321,1.09324,1.09302,1.09316,448.66
15.08.2023 16:23:00.000 GMT+0200,1.09318,1.09323,1.09304,1.09313,137.65
15.08.2023 16:24:00.000 GMT+0200,1.09314,1.09329,1.09303,1.09303,291.74
15.08.2023 16:25:00.000 GMT+0200,1.09304,1.09339,1.09291,1.09334,435.91
15.08.2023 16:26:00.000 GMT+0200,1.09333,1.09349,1.09319,1.09321,355.4
15.08.2023 16:27:00.000 GMT+0200,1.09322,1.09334,1.09318,1.09325,327.19
15.08.2023 16:28:00.000 GMT+0200,1.09324,1.09351,1.09322,1.09345,455.01
15.08.2023 16:29:00.000 GMT+0200,1.09343,1.09343,1.09322,1.09331,476.44
15.08.2023 16:30:00.000 GMT+0200,1.09330,1.09368,1.09321,1.09324,469.82
15.08.2023 16:31:00.000 GMT+0200,1.09323,1.09335,1.09321,1.09323,586.93
15.08.2023 16:32:00.000 GMT+0200,1.09324,1.09351,1.09320,1.09344,510.87
15.08.2023 16:33:00.000 GMT+0200,1.09345,1.09363,1.09333,1.09357,456
15.08.2023 16:34:00.000 GMT+0200,1.09356,1.09385,1.09356,1.09373,352.89
15.08.2023 16:35:00.000 GMT+0200,1.09373,1.09378,1.09358,1.09370,388.16
15.08.2023 16:36:00.000 GMT+0200,1.09372,1.09372,1.09350,1.09363,421.19
15.08.2023 16:37:00.000 GMT+0200,1.09364,1.09372,1.09356,1.09363,278.62
15.08.2023 16:38:00.000 GMT+0200,1.09362,1.09387,1.09348,1.09384,320.71
15.08.2023 16:39:00.000 GMT+0200,1.09385,1.09401,1.09382,1.09399,219.32
15.08.2023 16:40:00.000 GMT+0200,1.09399,1.09404,1.09368,1.09386,333.28
15.08.2023 16:41:00.000 GMT+0200,1.09387,1.09389,1.09365,1.09371,228.44
15.08.2023 16:42:00.000 GMT+0200,1.09371,1.09394,1.09368,1.09389,262.36
15.08.2023 16:43:00.000 GMT+0200,1.09387,1.09387,1.09358,1.09370,405.21
15.08.2023 16:44:00.000 GMT+0200,1.09370,1.09373,1.09341,1.09346,336.24
15.08.2023 16:45:00.000 GMT+0200,1.09346,1.09371,1.09340,1.09370,259.59
15.08.2023 16:46:00.000 GMT+0200,1.09372,1.09400,1.09357,1.09399,219.04
15.08.2023 16:47:00.000 GMT+0200,1.09400,1.09453,1.09400,1.09444,313.82
15.08.2023 16:48:00.000 GMT+0200,1.09445,1.09466,1.09444,1.09457,266.64
15.08.2023 16:49:00.000 GMT+0200,1.09456,1.09472,1.09451,1.09468,321.88
15.08.2023 16:50:00.000 GMT+0200,1.09469,1.09473,1.09440,1.09449,409.01
15.08.2023 16:51:00.000 GMT+0200,1.09450,1.09456,1.09427,1.09438,520.4
15.08.2023 16:52:00.000 GMT+0200,1.09439,1.09440,1.09415,1.09428,331.99
15.08.2023 16:53:00.000 GMT+0200,1.09427,1.09439,1.09393,1.09395,602.1
15.08.2023 16:54:00.000 GMT+0200,1.09395,1.09400,1.09375,1.09389,378.78
15.08.2023 16:55:00.000 GMT+0200,1.09388,1.09403,1.09384,1.09399,350.57
15.08.2023 16:56:00.000 GMT+0200,1.09399,1.09407,1.09385,1.09387,416.06
15.08.2023 16:57:00.000 GMT+0200,1.09387,1.09402,1.09380,1.09394,438.57
15.08.2023 16:58:00.000 GMT+0200,1.09394,1.09427,1.09392,1.09424,349.5
15.08.2023 16:59:00.000 GMT+0200,1.09424,1.09425,1.09411,1.09411,364.53
15.08.2023 17:00:00.000 GMT+0200,1.09410,1.09419,1.09386,1.09389,315.45
15.08.2023 17:01:00.000 GMT+0200,1.09387,1.09395,1.09379,1.09393,232.29
15.08.2023 17:02:00.000 GMT+0200,1.09393,1.09431,1.09393,1.09423,171.81
15.08.2023 17:03:00.000 GMT+0200,1.09421,1.09439,1.09416,1.09438,246.85
15.08.2023 17:04:00.000 GMT+0200,1.09436,1.09444,1.09419,1.09434,289.53
15.08.2023 17:05:00.000 GMT+0200,1.09435,1.09443,1.09415,1.09415,409.16
15.08.2023 17:06:00.000 GMT+0200,1.09415,1.09420,1.09390,1.09391,414.17
15.08.2023 17:07:00.000 GMT+0200,1.09393,1.09394,1.09368,1.09387,357.07
15.08.2023 17:08:00.000 GMT+0200,1.09386,1.09394,1.09367,1.09371,372.23
15.08.2023 17:09:00.000 GMT+0200,1.09372,1.09384,1.09367,1.09377,275.03
15.08.2023 17:10:00.000 GMT+0200,1.09378,1.09409,1.09378,1.09400,320.72
15.08.2023 17:11:00.000 GMT+0200,1.09401,1.09401,1.09372,1.09372,322.68
15.08.2023 17:12:00.000 GMT+0200,1.09373,1.09393,1.09367,1.09368,311.22
15.08.2023 17:13:00.000 GMT+0200,1.09369,1.09393,1.09369,1.09393,236.87
15.08.2023 17:14:00.000 GMT+0200,1.09392,1.09395,1.09353,1.09357,417.31
15.08.2023 17:15:00.000 GMT+0200,1.09356,1.09360,1.09319,1.09321,397.11
15.08.2023 17:16:00.000 GMT+0200,1.09323,1.09328,1.09305,1.09305,352.85
15.08.2023 17:17:00.000 GMT+0200,1.09304,1.09319,1.09300,1.09310,311.42
15.08.2023 17:18:00.000 GMT+0200,1.09311,1.09318,1.09303,1.09303,345.35
15.08.2023 17:19:00.000 GMT+0200,1.09304,1.09305,1.09283,1.09284,355.78
15.08.2023 17:20:00.000 GMT+0200,1.09283,1.09291,1.09255,1.09266,280.77
15.08.2023 17:21:00.000 GMT+0200,1.09267,1.09276,1.09258,1.09267,306.1
15.08.2023 17:22:00.000 GMT+0200,1.09266,1.09266,1.09245,1.09247,197.86
15.08.2023 17:23:00.000 GMT+0200,1.09247,1.09253,1.09233,1.09243,270.15
15.08.2023 17:24:00.000 GMT+0200,1.09245,1.09258,1.09236,1.09258,147.34
15.08.2023 17:25:00.000 GMT+0200,1.09259,1.09264,1.09249,1.09258,216.76
15.08.2023 17:26:00.000 GMT+0200,1.09256,1.09256,1.09233,1.09238,241.05
15.08.2023 17:27:00.000 GMT+0200,1.09239,1.09258,1.09238,1.09257,164.22
15.08.2023 17:28:00.000 GMT+0200,1.09256,1.09280,1.09254,1.09270,250.24
15.08.2023 17:29:00.000 GMT+0200,1.09270,1.09274,1.09260,1.09270,237.92
15.08.2023 17:30:00.000 GMT+0200,1.09270,1.09304,1.09270,1.09288,379.87
15.08.2023 17:31:00.000 GMT+0200,1.09289,1.09290,1.09272,1.09279,277.06
15.08.2023 17:32:00.000 GMT+0200,1.09279,1.09280,1.09267,1.09269,185.07
15.08.2023 17:33:00.000 GMT+0200,1.09266,1.09266,1.09249,1.09263,225.66
15.08.2023 17:34:00.000 GMT+0200,1.09265,1.09276,1.09264,1.09275,117.22
15.08.2023 17:35:00.000 GMT+0200,1.09274,1.09289,1.09266,1.09289,162.66
15.08.2023 17:36:00.000 GMT+0200,1.09289,1.09298,1.09281,1.09295,154.7
15.08.2023 17:37:00.000 GMT+0200,1.09294,1.09294,1.09282,1.09283,169.53
15.08.2023 17:38:00.000 GMT+0200,1.09284,1.09285,1.09274,1.09275,91.31
15.08.2023 17:39:00.000 GMT+0200,1.09275,1.09276,1.09271,1.09272,74.27
15.08.2023 17:40:00.000 GMT+0200,1.09271,1.09285,1.09267,1.09284,162.35
15.08.2023 17:41:00.000 GMT+0200,1.09284,1.09284,1.09274,1.09279,76.36
15.08.2023 17:42:00.000 GMT+0200,1.09278,1.09279,1.09268,1.09270,78.08
15.08.2023 17:43:00.000 GMT+0200,1.09272,1.09281,1.09261,1.09281,147
15.08.2023 17:44:00.000 GMT+0200,1.09279,1.09299,1.09277,1.09295,140.35
15.08.2023 17:45:00.000 GMT+0200,1.09295,1.09299,1.09288,1.09293,182.42
15.08.2023 17:46:00.000 GMT+0200,1.09295,1.09301,1.09295,1.09300,46.52
15.08.2023 17:47:00.000 GMT+0200,1.09300,1.09311,1.09298,1.09309,91.01
15.08.2023 17:48:00.000 GMT+0200,1.09309,1.09310,1.09277,1.09294,229.06
15.08.2023 17:49:00.000 GMT+0200,1.09294,1.09309,1.09292,1.09306,191.02
15.08.2023 17:50:00.000 GMT+0200,1.09306,1.09312,1.09295,1.09299,187.61
15.08.2023 17:51:00.000 GMT+0200,1.09299,1.09301,1.09284,1.09285,150.25
15.08.2023 17:52:00.000 GMT+0200,1.09285,1.09288,1.09274,1.09285,350.58
15.08.2023 17:53:00.000 GMT+0200,1.09284,1.09288,1.09268,1.09284,385.28
15.08.2023 17:54:00.000 GMT+0200,1.09281,1.09290,1.09270,1.09289,111.89
15.08.2023 17:55:00.000 GMT+0200,1.09288,1.09300,1.09287,1.09299,267.81
15.08.2023 17:56:00.000 GMT+0200,1.09297,1.09297,1.09281,1.09288,313.53
15.08.2023 17:57:00.000 GMT+0200,1.09287,1.09292,1.09270,1.09274,288.77
15.08.2023 17:58:00.000 GMT+0200,1.09273,1.09276,1.09261,1.09274,173.3
15.08.2023 17:59:00.000 GMT+0200,1.09274,1.09278,1.09267,1.09268,251.97
15.08.2023 18:00:00.000 GMT+0200,1.09269,1.09284,1.09268,1.09270,433.33
15.08.2023 18:01:00.000 GMT+0200,1.09270,1.09276,1.09246,1.09265,606.23
15.08.2023 18:02:00.000 GMT+0200,1.09264,1.09264,1.09225,1.09244,524.59
15.08.2023 18:03:00.000 GMT+0200,1.09243,1.09243,1.09230,1.09238,95.24
15.08.2023 18:04:00.000 GMT+0200,1.09238,1.09240,1.09218,1.09219,213.33
15.08.2023 18:05:00.000 GMT+0200,1.09218,1.09241,1.09215,1.09226,292.97
15.08.2023 18:06:00.000 GMT+0200,1.09227,1.09231,1.09214,1.09231,266.56
15.08.2023 18:07:00.000 GMT+0200,1.09229,1.09238,1.09220,1.09224,135.85
15.08.2023 18:08:00.000 GMT+0200,1.09222,1.09223,1.09206,1.09220,135
15.08.2023 18:09:00.000 GMT+0200,1.09219,1.09223,1.09209,1.09223,140.82
15.08.2023 18:10:00.000 GMT+0200,1.09223,1.09236,1.09221,1.09229,241.39
15.08.2023 18:11:00.000 GMT+0200,1.09229,1.09231,1.09215,1.09215,161.05
15.08.2023 18:12:00.000 GMT+0200,1.09215,1.09219,1.09213,1.09216,116.16
15.08.2023 18:13:00.000 GMT+0200,1.09216,1.09222,1.09212,1.09220,124.82
15.08.2023 18:14:00.000 GMT+0200,1.09220,1.09225,1.09219,1.09225,126.54
15.08.2023 18:15:00.000 GMT+0200,1.09224,1.09226,1.09211,1.09214,115.48
15.08.2023 18:16:00.000 GMT+0200,1.09215,1.09232,1.09211,1.09228,106.74
15.08.2023 18:17:00.000 GMT+0200,1.09226,1.09237,1.09224,1.09237,140.29
15.08.2023 18:18:00.000 GMT+0200,1.09236,1.09251,1.09227,1.09251,105.36
15.08.2023 18:19:00.000 GMT+0200,1.09252,1.09254,1.09244,1.09244,181.92
15.08.2023 18:20:00.000 GMT+0200,1.09243,1.09254,1.09239,1.09250,128.74
15.08.2023 18:21:00.000 GMT+0200,1.09250,1.09256,1.09248,1.09255,208.24
15.08.2023 18:22:00.000 GMT+0200,1.09255,1.09261,1.09247,1.09252,157.61
